PUMFID,JOBINCP,STL_170A,STL_170B,STL_170C,STL_170D,STL_170E,STL_170F,STL_170H,STL_170I,STL_170J,STL_170L,STLP170N,GRADAGEP,GENDER2,CTZSHIPP,HLOSGRDP,PGMCIPAP,REG_INST,BEF_160,PGM_P100,PAR1GRD,PAR2GRD
80045,96,2,1,2,6,2,2,1,6,6,6,9,1,1,1,2,8,1,2,1,3,3
80047,3,1,6,6,6,6,2,1,2,2,6,6,2,2,2,3,9,2,6,1,2,1
80050,1,2,6,6,2,2,2,1,6,6,6,6,1,1,1,2,2,3,5,2,2,1
80051,3,2,6,6,6,2,2,1,1,6,6,6,1,1,1,1,10,4,5,1,1,1
80053,4,2,2,6,6,6,1,6,1,2,6,6,1,1,1,2,5,1,3,1,2,1
80054,1,6,6,6,6,6,6,6,6,6,6,6,4,2,2,1,1,3,2,1,1,1
80056,3,6,6,6,6,6,6,6,6,6,6,6,4,2,1,2,1,4,6,1,3,1
80057,1,1,6,1,6,6,2,6,6,6,6,6,1,2,2,2,9,4,3,2,2,1
80058,3,1,6,2,6,6,1,6,6,2,6,6,1,2,1,1,10,2,3,1,1,9
80059,4,6,6,6,6,6,6,6,6,6,6,6,4,1,2,3,8,2,6,2,3,1
80061,4,6,6,6,6,6,6,6,6,6,6,6,1,1,1,3,5,2,6,2,1,1
80062,3,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,4,4,4,2,1,1
80063,3,2,6,6,6,1,6,1,6,2,6,6,1,2,1,2,4,4,6,2,2,1
80064,1,2,6,1,2,6,1,6,6,6,6,6,2,1,1,2,7,4,2,1,3,1
80067,4,1,6,2,6,6,1,2,6,6,6,6,1,1,1,1,10,1,2,1,1,2
80069,96,2,6,6,6,1,6,6,6,6,6,6,1,1,2,2,4,3,5,2,2,9
80070,4,6,6,6,6,6,6,6,6,6,6,6,3,2,3,3,10,4,2,2,1,1
80071,2,1,6,2,6,6,1,6,6,6,6,6,1,1,1,1,9,1,5,1,2,9
80072,96,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,10,4,6,2,9,9
80073,96,6,6,6,6,6,6,6,6,6,6,6,3,2,3,3,5,4,6,1,1,1
80077,96,2,6,6,6,6,2,1,1,2,6,6,1,2,1,2,9,2,2,1,1,1
80079,3,2,1,2,6,2,2,1,2,6,6,6,1,2,1,2,5,2,6,1,3,3
80080,3,2,2,6,6,6,1,1,6,6,6,6,1,2,1,2,9,2,6,1,3,1
80083,96,2,6,6,2,1,6,6,6,6,6,1,3,2,1,3,1,4,6,2,1,1
80085,5,2,6,6,6,1,1,2,6,6,6,6,3,2,2,3,5,4,6,2,1,1
80086,5,1,6,2,6,6,1,6,6,2,6,6,4,2,1,3,9,3,4,1,1,1
80087,3,1,6,6,6,1,2,6,6,6,6,6,2,1,1,2,5,4,6,2,1,1
80090,96,1,6,6,6,2,2,1,2,2,2,6,4,1,1,2,2,2,6,2,3,1
80091,3,1,6,6,6,6,1,2,6,2,6,6,2,1,1,2,7,2,2,2,2,1
80092,5,2,6,6,6,6,6,1,1,2,6,6,2,2,3,3,5,3,6,1,1,1
80093,3,1,6,1,6,6,2,6,6,2,6,6,1,2,1,1,9,4,4,1,1,1
80095,5,2,1,6,6,2,1,6,6,6,6,6,1,1,1,2,8,4,3,1,2,1
80097,99,1,6,6,6,6,2,6,1,6,6,6,3,2,9,9,9,3,99,1,9,9
80100,3,1,6,2,6,2,1,2,6,6,6,6,1,1,1,2,8,1,2,2,1,1
80102,3,1,6,1,6,2,6,2,6,6,6,6,1,2,2,2,5,3,4,1,2,2
80104,3,6,6,6,6,6,6,6,6,6,6,6,1,1,9,9,5,4,99,1,9,9
80105,3,2,1,2,6,2,2,6,6,6,6,6,1,2,2,1,8,4,3,2,2,3
80107,1,2,6,6,6,1,2,2,6,6,6,6,2,1,1,3,8,3,4,2,3,2
80108,3,1,6,6,6,1,2,6,6,6,6,6,2,1,1,1,10,3,6,2,2,9
80109,96,2,6,6,2,1,6,6,6,6,6,6,2,2,2,3,8,3,3,2,3,2
80112,2,6,6,6,6,6,6,6,6,6,6,6,1,2,9,3,5,3,1,2,3,3
80114,96,6,6,6,6,6,6,6,6,6,6,6,2,2,1,3,2,2,2,2,2,3
80115,3,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,5,4,3,1,2,1
80116,5,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,5,4,5,2,2,1
80117,4,1,2,2,6,6,2,1,6,6,6,6,2,1,1,3,5,2,1,2,2,1
80119,5,6,6,6,6,6,6,6,6,6,6,6,2,1,2,3,10,2,6,2,9,9
80120,5,6,6,6,6,6,6,6,6,6,6,6,4,1,2,3,5,3,6,2,1,1
80123,5,6,6,6,6,6,6,6,6,6,6,6,2,2,9,3,8,3,2,2,9,9
80126,3,2,1,6,6,2,2,1,6,6,6,6,1,2,1,2,9,3,2,2,2,2
80128,96,6,6,6,6,6,6,6,6,6,6,6,1,2,9,9,7,4,99,1,9,9
80131,5,1,6,6,6,6,2,6,6,6,1,6,3,1,2,3,5,2,6,2,3,2
80133,4,6,6,6,6,6,6,6,6,6,6,6,1,1,3,3,5,4,1,2,1,1
80134,1,2,1,2,2,2,1,2,6,6,6,6,1,2,1,2,2,4,3,2,3,1
80135,5,2,6,6,6,6,1,6,6,6,1,6,3,2,1,2,4,1,6,2,2,1
80139,2,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,5,2,6,1,2,3
80140,3,1,6,2,6,1,2,2,6,6,6,6,1,2,3,2,5,4,5,1,1,1
80141,3,1,1,2,6,6,2,2,6,6,6,6,1,1,1,2,6,3,1,1,1,1
80143,2,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,8,4,3,2,1,3
80144,99,2,6,6,6,1,6,6,6,2,1,6,1,1,9,9,10,1,99,2,9,9
80146,3,1,6,6,6,2,1,6,6,6,6,6,2,1,1,1,8,2,6,1,1,1
80147,5,2,6,2,1,2,1,6,6,6,6,6,2,1,3,3,8,4,3,2,1,1
80148,5,6,6,6,6,6,6,6,6,6,6,6,2,2,2,3,8,3,6,2,1,1
80149,3,6,6,6,6,6,6,6,6,6,6,6,3,2,1,1,5,2,1,1,9,9
80151,2,1,6,2,6,6,1,2,6,6,6,6,1,1,1,2,5,3,3,2,2,2
80152,99,6,6,6,6,6,6,6,6,6,6,6,2,1,9,9,8,2,99,1,9,9
80153,3,6,6,6,6,6,6,6,6,6,6,6,3,2,1,1,9,4,6,2,9,9
80154,3,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,5,4,3,2,3,2
80155,3,1,6,6,6,6,1,2,2,2,6,9,2,1,2,1,5,3,6,2,3,3
80162,3,9,9,9,9,9,9,9,9,9,9,9,3,2,1,1,5,4,6,2,1,1
80163,5,6,6,6,6,6,6,6,6,6,6,6,3,1,1,2,5,2,4,2,3,3
80166,3,2,6,6,2,6,1,1,6,6,6,6,1,2,1,2,4,2,6,1,2,2
80168,5,2,1,6,6,2,2,2,2,6,1,6,4,2,1,3,1,3,6,2,1,1
80171,4,1,6,2,6,2,2,1,6,2,6,6,2,1,2,3,8,3,1,2,1,1
80174,3,2,6,6,6,6,1,1,6,6,6,6,2,2,1,3,5,2,3,2,3,1
80178,3,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,1,4,6,2,1,1
80182,2,1,2,2,6,6,2,1,6,2,6,6,2,2,1,2,2,2,6,1,1,1
80185,2,2,1,6,6,1,6,6,6,6,6,6,1,2,1,1,10,2,2,1,2,1
80186,2,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,4,4,4,1,1,1
80190,4,2,2,6,6,6,2,1,1,2,6,6,1,1,1,2,4,3,1,2,2,1
80191,4,2,6,6,6,1,1,2,6,6,6,6,1,1,1,2,8,2,3,1,2,1
80192,5,2,6,2,6,2,1,6,1,6,6,6,3,1,3,3,5,3,6,1,3,1
80193,96,6,6,6,6,6,6,6,6,6,6,6,3,1,3,2,2,4,6,2,3,1
80194,4,6,6,6,6,6,6,6,6,6,6,6,1,1,3,3,8,3,1,2,1,1
80196,2,1,1,6,6,2,6,6,6,2,6,6,3,2,1,2,9,4,6,1,3,2
80197,2,1,1,2,6,6,6,6,6,6,6,6,1,1,1,1,8,4,3,2,3,3
80199,96,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,6,3,1,2,2,3
80206,4,6,6,6,6,6,6,6,6,6,6,6,2,2,1,3,9,4,6,1,1,1
80207,99,6,6,6,6,6,6,6,6,6,6,6,1,1,9,9,8,2,99,1,9,9
80210,3,1,6,6,6,1,2,2,6,6,6,6,2,2,1,2,1,4,6,1,2,2
80211,4,2,1,1,2,2,2,6,6,6,6,6,2,2,1,3,9,3,6,1,2,1
80212,1,2,6,6,6,2,1,1,6,6,6,6,1,2,2,2,2,2,2,2,3,3
80218,96,1,6,6,6,6,2,1,6,6,6,6,3,1,1,1,8,4,6,1,3,2
80219,3,6,6,6,6,6,6,6,6,6,6,6,1,1,3,2,5,3,1,2,1,1
80224,5,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,5,4,5,2,1,3
80226,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,9,4,3,2,3,1
80228,96,1,6,6,6,2,6,1,2,2,6,9,1,2,1,2,9,1,1,2,3,3
80231,5,1,6,1,6,2,2,6,2,6,6,6,3,2,2,3,9,3,6,1,1,1
80232,5,2,6,6,6,6,1,2,6,1,6,6,3,2,1,3,1,4,6,2,1,1
80233,2,1,6,6,6,6,1,6,6,2,6,6,1,2,1,1,5,1,4,2,3,3
80237,3,6,6,6,6,6,6,6,6,6,6,6,2,1,9,2,8,4,3,2,2,2
80239,3,1,6,1,6,6,2,6,6,6,6,6,3,2,3,2,9,4,3,1,9,9
80242,3,9,9,9,9,9,9,9,9,9,9,9,3,1,2,3,8,2,6,2,1,1
80244,4,6,6,6,6,6,6,6,6,6,6,6,3,2,3,3,5,3,6,1,3,3
80245,2,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,9,1,6,1,1,1
80246,5,2,6,6,6,6,1,6,6,2,6,6,4,1,1,2,5,2,6,2,1,1
80248,1,1,6,2,6,6,1,6,6,6,6,6,1,1,1,1,8,3,4,1,3,3
80251,5,6,6,6,6,6,6,6,6,6,6,6,4,2,1,3,1,4,6,2,1,1
80252,5,2,2,6,6,2,1,2,1,6,6,6,1,2,1,2,8,2,3,1,2,1
80254,96,1,1,2,6,6,6,2,6,6,6,6,1,2,1,1,9,3,2,2,2,1
80256,3,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,4,2,6,2,1,1
80259,5,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,7,4,6,2,3,3
80261,5,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,9,1,4,1,3,1
80262,5,1,6,6,6,2,1,2,6,6,6,6,4,1,1,3,5,4,6,2,1,1
80266,5,6,6,6,6,6,6,6,6,6,6,6,3,2,2,2,8,4,6,2,1,9
80267,4,2,1,2,6,2,6,1,6,6,6,6,1,1,2,2,9,3,2,2,3,3
80268,2,6,6,6,6,6,6,6,6,6,6,6,3,2,2,2,9,2,6,2,3,1
80269,2,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,5,3,5,1,1,1
80271,4,1,6,2,6,2,1,2,6,6,6,6,1,2,1,2,9,4,4,1,1,1
80272,4,6,6,6,6,6,6,6,6,6,6,6,3,2,1,2,4,4,6,2,2,1
80277,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,4,4,3,2,1,1
80278,4,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,4,2,4,2,1,1
80279,5,1,2,2,6,1,2,6,6,2,2,6,2,1,1,3,10,3,6,2,1,1
80283,5,6,6,6,6,6,6,6,6,6,6,6,3,2,1,3,5,2,6,2,3,1
80284,96,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,9,2,5,1,1,1
80286,4,6,6,6,6,6,6,6,6,6,6,6,3,2,2,2,1,2,3,2,3,1
80287,1,1,6,6,6,2,1,2,6,6,6,6,3,2,1,3,10,4,6,2,3,1
80290,1,1,6,1,2,2,2,6,6,6,6,6,4,2,1,1,2,4,3,1,3,1
80291,4,2,6,2,1,6,2,2,6,6,6,6,2,1,1,3,6,3,5,2,1,1
80293,2,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,1,2,6,1,2,1
80294,99,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,10,2,1,1,2,1
80295,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,2,4,6,2,1,1
80296,96,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,5,1,4,1,2,1
80298,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,4,3,2,2,1,1
80299,1,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,10,3,6,2,1,1
80301,2,6,6,6,6,6,6,6,6,6,6,6,4,2,1,1,9,4,6,1,2,1
80304,3,2,1,6,6,2,6,1,6,6,6,6,2,1,1,2,5,4,5,1,1,1
80306,3,2,1,6,6,2,1,6,6,6,6,6,1,1,1,2,6,4,5,2,3,2
80311,4,1,1,6,6,2,2,2,6,2,6,6,1,2,1,2,4,4,3,1,3,2
80314,3,1,6,2,6,1,2,2,2,6,6,6,3,1,3,3,1,3,3,2,1,1
80315,3,2,1,6,6,2,2,1,6,6,6,6,1,2,1,2,8,1,3,2,2,2
80316,3,6,6,6,6,6,6,6,6,6,6,6,1,2,9,1,5,4,1,2,3,3
80317,2,1,6,6,6,2,1,6,6,6,6,6,1,1,1,1,10,4,3,2,3,1
80319,2,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,4,4,1,2,1,1
80321,3,1,6,6,2,2,1,2,6,2,6,6,1,1,1,2,4,4,4,2,3,1
80322,5,2,6,6,6,2,2,1,6,6,2,6,3,2,1,3,1,3,6,2,1,1
80323,2,6,6,6,6,6,6,6,6,6,6,6,2,1,3,2,4,2,99,2,9,9
80327,3,1,2,6,6,2,2,1,6,6,6,6,2,2,1,2,4,1,3,1,1,1
80329,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,9,2,1,1,1,1
80331,3,2,2,6,6,1,1,6,6,6,6,6,2,2,1,3,5,1,3,1,1,1
80332,2,2,2,6,6,2,1,1,6,6,6,6,1,2,1,1,9,2,4,1,1,1
80334,96,2,6,6,6,6,2,1,1,6,6,6,4,2,2,2,4,2,6,1,3,1
80335,5,2,6,6,6,2,1,6,6,6,1,6,4,2,2,3,5,4,6,2,1,9
80336,96,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,2,2,3,2,1,1
80339,99,6,6,6,6,6,6,6,6,6,6,6,4,2,2,3,1,4,6,2,9,9
80340,2,1,6,6,2,6,1,6,6,6,6,6,1,2,1,1,4,4,4,2,3,1
80341,3,6,6,6,6,6,6,6,6,6,6,6,4,1,1,3,5,2,6,1,2,1
80342,3,1,1,6,6,6,6,2,6,6,6,6,1,2,1,2,1,4,3,1,1,1
80343,4,1,6,2,2,2,1,6,6,6,6,6,4,2,1,3,5,1,6,2,1,1
80347,4,2,6,6,6,1,1,6,6,6,6,6,1,2,1,2,4,3,6,1,2,2
80349,5,1,6,2,2,6,1,2,6,6,6,6,2,2,1,3,4,3,6,2,1,1
80350,5,2,6,6,6,1,1,6,6,6,6,6,4,1,9,3,8,4,6,2,1,1
80351,2,2,6,6,6,6,6,6,1,6,6,1,1,2,9,9,1,1,99,1,9,9
80352,4,9,9,9,9,9,9,9,9,9,9,9,3,1,3,1,8,1,6,2,1,1
80355,3,2,2,1,2,2,1,6,6,6,6,6,2,2,1,2,4,4,6,1,1,1
80356,3,1,6,2,2,6,2,6,1,2,2,6,2,1,1,1,5,4,6,2,1,1
80357,5,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,10,4,6,1,1,1
80358,3,2,1,6,6,2,1,6,6,6,6,6,1,1,1,1,5,1,4,1,3,1
80359,96,6,6,6,6,6,6,6,6,6,6,6,3,2,2,3,7,3,5,2,2,1
80361,96,6,6,6,6,6,6,6,6,6,6,6,1,2,3,2,5,4,2,9,1,2
80362,1,2,1,6,6,6,1,2,6,6,6,6,1,1,1,1,2,4,5,2,9,9
80364,5,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,5,4,3,1,2,1
80365,96,1,1,2,2,2,2,2,6,6,6,6,1,2,1,1,10,3,3,1,3,1
80366,1,6,6,6,6,6,6,6,6,6,6,6,2,1,2,1,2,4,2,1,3,3
80367,99,1,6,6,6,6,1,2,2,6,6,6,3,1,1,1,1,2,6,1,1,1
80368,3,1,2,6,6,6,2,1,6,6,6,6,3,1,1,2,4,4,3,1,1,1
80369,3,6,6,6,6,6,6,6,6,6,6,6,3,1,2,2,2,3,6,1,2,3
80370,3,1,2,2,6,2,1,2,6,2,6,6,1,1,2,2,5,3,3,2,2,2
80371,2,1,6,1,6,6,2,6,6,6,6,6,1,2,1,1,9,3,6,1,1,1
80372,4,2,6,1,6,2,1,6,6,6,6,6,2,2,1,2,10,4,6,2,1,1
80373,5,6,6,6,6,6,6,6,6,6,6,6,4,1,9,9,5,4,99,2,9,9
80374,3,6,6,6,6,6,6,6,6,6,6,6,4,2,2,1,5,4,6,2,2,2
80376,96,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,6,4,3,2,3,2
80379,96,2,6,6,6,6,2,1,1,2,6,6,2,1,1,3,9,3,6,2,1,1
80380,4,2,6,1,2,1,2,6,6,6,6,6,2,2,1,2,7,4,6,2,1,1
80382,3,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,6,2,6,2,3,2
80384,5,1,6,2,2,2,2,2,1,2,6,6,2,1,1,2,4,1,2,1,2,1
80385,5,2,2,2,6,6,1,1,6,6,6,6,1,2,1,3,5,3,6,1,1,1
80386,4,2,6,6,6,2,1,2,1,6,2,6,2,1,3,3,8,4,2,2,1,1
80387,3,6,6,6,6,6,6,6,6,6,6,6,4,2,2,1,5,2,6,2,9,9
80389,3,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,8,4,1,2,1,1
80390,99,2,2,6,6,6,1,1,6,6,6,6,2,1,1,2,5,4,3,2,3,2
80392,3,1,6,2,6,2,1,2,6,2,6,6,1,1,1,2,5,4,2,2,1,9
80393,3,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,4,4,6,2,2,2
80395,96,2,6,6,6,2,1,6,1,6,6,6,2,2,1,2,4,3,6,2,2,2
80397,96,6,6,6,6,6,6,6,6,6,6,6,3,2,1,1,5,4,6,2,2,9
80398,3,2,6,6,1,2,1,6,6,6,6,6,4,1,1,2,8,1,6,1,2,1
80399,96,1,6,2,6,2,1,2,6,6,6,9,1,2,1,2,6,1,1,2,2,2
80400,96,2,1,1,2,2,2,2,6,6,6,6,1,2,1,2,6,1,4,2,2,2
80407,3,1,6,1,6,6,2,2,6,2,6,6,2,1,1,1,4,4,6,1,1,1
80408,5,6,6,6,6,6,6,6,6,6,6,6,4,1,2,3,5,4,6,2,1,1
80409,2,6,6,6,6,6,6,6,6,6,6,6,2,2,1,1,4,1,3,2,1,1
80412,96,1,6,2,6,2,1,6,6,6,6,6,2,1,1,2,7,3,3,2,9,9
80413,5,2,6,6,6,2,1,2,2,6,1,6,2,2,1,3,5,3,6,2,1,1
80414,3,6,6,6,6,6,6,6,6,6,6,6,4,2,1,1,5,4,6,2,1,1
80417,2,6,6,6,6,6,6,6,6,6,6,6,3,1,2,2,5,2,5,1,1,1
80419,2,6,6,6,6,6,6,6,6,6,6,6,2,1,3,3,8,2,6,1,1,1
80421,5,6,6,6,6,6,6,6,6,6,6,6,3,2,2,3,9,4,6,1,1,1
80422,96,1,6,2,2,2,1,6,6,6,6,6,3,2,2,2,2,1,6,2,2,1
80426,1,1,6,6,1,6,2,2,2,6,6,6,2,1,1,2,10,2,6,1,1,1
80428,96,6,6,6,6,6,6,6,6,6,6,6,1,2,9,9,10,3,99,2,9,9
80429,4,2,1,6,2,2,1,2,6,2,6,6,1,2,1,2,5,1,2,1,3,2
80430,4,9,9,9,9,9,9,9,9,9,9,9,1,2,1,2,9,4,3,1,2,1
80431,1,1,6,6,6,6,1,6,2,6,6,6,1,2,2,2,5,4,3,2,1,1
80433,5,2,6,6,6,6,1,6,6,6,1,6,3,2,1,3,5,2,6,2,1,1
80434,4,1,6,1,6,2,2,6,2,6,6,6,3,2,1,3,10,4,4,2,1,1
80436,96,6,6,6,6,6,6,6,6,6,6,6,2,2,1,3,4,2,6,2,1,1
80438,1,1,1,2,6,2,2,6,6,6,6,6,1,2,2,2,6,4,1,2,2,2
80439,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,5,4,2,1,2,1
80441,96,2,1,6,6,2,1,6,6,6,6,6,2,2,1,3,1,4,6,1,2,1
80443,96,1,6,2,6,6,1,6,2,6,6,6,4,1,1,2,5,4,6,1,1,1
80446,3,6,6,6,6,6,6,6,6,6,6,6,2,1,9,3,8,1,1,2,1,1
80447,96,1,6,2,2,2,2,1,6,2,6,6,1,2,9,9,9,1,99,2,9,9
80448,2,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,1,2,6,1,2,1
80449,99,2,2,6,6,6,1,2,2,2,6,6,3,1,1,3,1,1,6,2,1,1
80452,2,6,6,6,6,6,6,6,6,6,6,6,3,2,2,2,7,4,2,1,3,1
80453,4,1,6,2,6,6,2,1,6,6,6,6,1,2,1,2,9,1,3,1,1,1
80456,3,2,1,6,6,2,2,1,6,6,6,6,1,2,1,3,5,4,4,1,1,1
80458,4,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,5,2,6,2,2,1
80459,3,6,6,6,6,6,6,6,6,6,6,6,1,2,3,2,10,3,3,2,9,9
80460,3,6,6,6,6,6,6,6,6,6,6,6,1,1,9,3,8,3,3,2,2,2
80462,4,6,6,6,6,6,6,6,6,6,6,6,2,1,1,2,8,2,5,2,1,1
80464,5,1,2,2,6,2,1,2,6,6,6,6,2,1,2,3,8,3,3,2,2,1
80465,1,2,1,2,6,6,6,1,6,6,6,6,1,2,1,2,5,1,1,2,2,2
80466,5,2,6,6,6,1,1,2,6,6,6,6,3,2,1,3,4,2,4,2,1,1
80469,3,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,4,4,3,1,2,1
80471,2,1,2,2,6,6,2,1,6,6,6,6,1,2,1,2,2,3,1,2,9,9
80472,2,2,6,2,6,6,1,6,6,1,6,6,3,1,2,1,10,4,6,2,3,3
80473,4,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,5,4,1,1,3,3
80476,5,6,6,6,6,6,6,6,6,6,6,6,4,1,1,3,8,2,6,2,1,1
80478,2,6,6,6,6,6,6,6,6,6,6,6,1,1,9,2,5,4,3,2,9,9
80481,4,6,6,6,6,6,6,6,6,6,6,6,2,2,1,2,9,4,6,1,1,1
80483,96,2,6,2,1,2,1,6,6,6,6,6,2,2,1,2,4,3,3,1,1,1
80484,99,2,6,6,6,6,1,1,6,6,6,6,4,2,1,3,4,4,6,2,1,1
80487,3,1,2,2,6,6,1,6,6,6,6,6,1,2,1,1,9,1,4,1,2,1
80488,3,6,6,6,6,6,6,6,6,6,6,6,1,1,1,2,4,4,3,2,3,2
80490,5,2,6,6,6,1,1,2,2,6,6,6,3,1,1,3,8,4,6,2,1,1
80491,3,2,6,6,6,6,1,6,2,6,1,6,4,2,1,3,1,1,6,2,1,1
80492,96,6,6,6,6,6,6,6,6,6,6,6,1,2,9,2,6,4,6,1,1,1
80493,2,6,6,6,6,6,6,6,6,6,6,6,4,2,1,1,4,2,6,2,1,1
80497,5,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,1,4,1,1,3,3
80499,2,2,2,6,6,2,1,1,6,6,6,6,1,1,2,1,7,4,6,2,3,3
80501,2,6,6,6,6,6,6,6,6,6,6,6,2,1,9,2,10,4,1,1,1,1
80502,96,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,99,2,6,1,1,1
80503,2,6,6,6,6,6,6,6,6,6,6,6,3,2,2,1,4,2,99,1,1,1
80504,2,1,6,6,6,2,6,6,6,1,6,6,1,2,1,1,5,1,6,2,2,1
80507,5,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,10,4,6,1,1,1
80508,96,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,9,4,6,1,3,9
80510,3,2,6,6,6,2,1,1,6,6,6,6,2,2,1,2,1,2,6,1,2,1
80511,2,6,6,6,6,6,6,6,6,6,6,6,1,2,3,1,5,3,1,1,3,2
80513,2,6,6,6,6,6,6,6,6,6,6,6,3,1,3,1,5,1,6,2,1,3
80515,5,2,6,6,6,6,1,1,6,6,2,6,2,2,1,3,5,4,6,2,3,3
80516,4,2,6,6,6,1,2,1,6,6,6,6,2,1,9,3,7,4,1,2,3,3
80518,3,6,6,6,6,6,6,6,6,6,6,6,1,2,1,2,1,4,6,1,3,3
80519,3,6,6,6,6,6,6,6,6,6,6,6,3,1,2,1,7,2,99,1,1,1
80520,3,2,6,2,6,2,1,2,1,6,6,6,3,2,1,3,1,4,6,2,1,1
80521,5,1,6,2,6,6,1,6,2,2,6,6,3,1,1,2,8,4,3,2,1,1
80522,3,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,5,4,4,2,3,3
80524,4,6,2,6,6,1,2,2,1,2,6,6,2,2,1,3,1,3,6,2,1,1
80525,5,2,6,6,6,6,1,2,1,6,6,6,4,1,1,3,8,4,6,2,1,1
80526,4,2,6,6,6,2,1,1,6,6,2,6,3,1,1,1,8,2,6,2,3,3
80529,5,2,6,6,6,6,1,6,6,6,1,6,2,2,2,3,9,2,5,2,1,1
80531,96,1,6,2,6,2,1,2,2,6,6,6,1,1,1,2,4,4,5,2,1,1
80532,5,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,5,2,6,2,1,1
80534,4,2,6,6,6,2,1,2,1,2,6,6,4,1,1,2,5,4,6,1,1,1
80536,4,6,6,6,6,6,6,6,6,6,6,6,3,1,3,3,5,3,6,1,3,2
80537,96,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,4,1,6,1,1,9
80538,96,1,2,6,6,1,2,2,6,2,6,6,1,2,1,2,5,4,2,2,1,1
80540,5,6,6,6,6,6,6,6,6,6,6,6,3,2,2,2,9,1,6,2,3,1
80542,5,2,2,6,6,1,2,1,6,6,6,6,3,2,1,3,10,4,6,2,1,1
80545,3,1,6,6,6,6,1,6,6,2,6,6,1,1,1,2,8,4,2,2,1,1
80549,96,1,1,2,6,2,2,2,6,6,6,6,1,2,2,2,6,4,1,2,3,2
80552,5,6,6,6,6,6,6,6,6,6,6,6,1,1,3,2,7,3,1,1,2,2
80554,3,1,1,2,6,2,2,2,6,6,6,6,1,2,1,2,4,3,2,2,2,1
80555,3,2,6,6,6,6,1,6,6,2,1,6,4,1,1,1,4,4,6,2,1,1
80556,4,2,6,2,6,1,1,6,6,6,6,6,2,2,2,3,8,3,3,1,1,1
80559,5,2,2,1,6,6,6,1,6,6,6,6,1,2,1,3,5,3,1,1,1,1
80560,96,1,6,2,2,2,2,2,6,2,6,6,3,1,2,3,8,3,6,1,1,1
80564,5,1,6,6,6,2,1,6,6,6,6,6,1,1,2,2,6,4,3,2,2,2
80566,2,2,6,6,6,2,1,1,6,6,6,6,1,2,1,2,2,4,6,2,1,1
80567,5,6,6,6,6,6,6,6,6,6,6,6,3,1,1,3,1,2,6,2,1,1
80570,96,2,6,1,2,6,1,6,6,6,6,6,4,1,2,3,4,3,6,1,1,1
80571,99,2,6,6,6,2,1,1,6,6,6,6,1,1,9,9,10,4,99,2,9,9
80572,99,6,6,6,6,6,6,6,6,6,6,6,3,2,9,9,5,2,99,2,9,9
80574,5,6,6,6,6,6,6,6,6,6,6,6,4,1,1,2,10,4,6,1,1,1
